ARO	ID	Name	NCBI
3005176	g3893	CMY-158	NG_062242
3005177	g3894	CMY-173	NG_070783
3005180	g3896	CMY-147	NG_052898
3005181	g3897	CMY-146	NG_052648
3005182	g3898	CMY-156	NG_056410
3005183	g3899	CMY-160	NG_057614
3005184	g3900	CMY-162	NG_060523
3005185	g3901	CMY-140	NG_050943
3005186	g3902	CMY-164	NG_065422
3005187	g3903	CMY-161	NG_057479
3005188	g3904	CMY-165	NG_065862
3005189	g3905	CMY-166	NG_065863
3005190	g3906	CMY-149	NG_054682
3005191	g3907	CMY-139	NG_048807
3005192	g3908	CMY-148	NG_054681
3005193	g3909	CMY-163	NG_060564
3005194	g3910	CMY-154	NG_055270
3005195	g3911	CMY-142	NG_051753
3005196	g3912	CMY-141	NG_051215
3003132	g3913	CMY-124	NG_048794
3003133	g3914	CMY-125	NG_048795
3005197	g3915	CMY-145	NG_052649
3003130	g3916	CMY-122	NG_048793
3005198	g3917	CMY-157	NG_055587
3005199	g3918	CMY-171	NG_068165
3005200	g3919	CMY-155	NG_055473
3002109	g3920	CMY-96	NG_048893
3005207	g3922	SHV-205	NG_062276.1
3005208	g3923	SHV-222	NG_062294.1
3005209	g3924	SHV-198	NG_055284.1
3005210	g3925	SHV-195	NG_051484.1
3005211	g3926	SHV-201	NG_062244.1
3005212	g3927	SHV-212	NG_062284.1
3005213	g3928	SHV-204	NG_057611.1
3005214	g3929	SHV-197	NG_052582.1
3005215	g3930	SHV-216	NG_062288.1
3003129	g3931	CMY-121	KM507172
3005216	g3932	CMY-152	KY978224
3002110	g3933	CMY-97	KC007363
3005217	g3934	CMY-151	KY780116
3003136	g3935	CMY-128	KM985466
3003137	g3936	CMY-129	KM985467
3005260	g3992	TEM-229	NG_056416.1
3005261	g3993	TEM-230	NG_056417.1
3003135	g3937	CMY-127	KM985465
3002102	g3938	CMY-89	HE819403
3005218	g3939	CMY-153	MF042206
3003138	g3940	CMY-130	KP207589
3005219	g3941	CMY-144	KY066478
3005220	g3942	CMY-138	KT997883
3005221	g3943	mcr-3.41	JACEGL010000001.1
3005222	g3944	OXA-544	NG_068180
3005223	g3945	SHV-194	NG_051169.1
3005224	g3946	SHV-220	NG_062292.1
3005225	g3947	SHV-210	NG_062282.1
3005226	g3948	SHV-208	NG_062280.1
3005227	g3949	SHV-206	NG_062278.1
3005228	g3950	SHV-226	NG_062298.1
3005229	g3951	SHV-196	NG_051521.1
3005230	g3952	SHV-211	NG_062283.1
3005231	g3953	SHV-219	NG_062291.1
3005232	g3954	SHV-199	NG_055503.1
3005233	g3955	SHV-227	NG_062299.1
3005234	g3956	SHV-223	NG_062295.1
3005235	g3957	SHV-214	NG_062286.1
3005236	g3958	SHV-207	NG_062279.1
3005237	g3959	SHV-1b-b	NG_050059.1
3005238	g3960	SHV-218	NG_062290.1
3005239	g3961	SHV-193	NG_050058.1
3005240	g3962	SHV-224	NG_062296.1
3005241	g3963	SHV-225	NG_062297.1
3005242	g3964	SHV-209	NG_062281.1
3005243	g3965	SHV-215	NG_062287.1
3005244	g3966	ADC-181	MK248721.1
3005245	g3967	ADC-182	MK248722.1
3005246	g3968	ADC-183	MK248723.1
3005247	g3969	SHV-228	NG_062300.1
3005248	g3970	SHV-200	NG_055588.1
3005249	g3971	SHV-203	NG_055668.1
3005250	g3972	SHV-217	NG_062289.1
3005251	g3973	SHV-213	NG_062285.1
3005252	g3974	SHV-221	NG_062293.1
3005253	g3975	SHV-202	NG_062245.1
3000877	g3976	TEM-5	NG_068215.1
3000881	g3977	TEM-9	NG_056168.1
3000901	g3978	TEM-31	NG_068213.1
3000902	g3979	TEM-32	NG_050261.1
3000905	g3980	TEM-35	NG_050264.1
3000906	g3981	TEM-36	NG_052650.1
3000907	g3982	TEM-37	NG_068214.1
3000909	g3983	TEM-39	NG_065940.1
3001387	g3985	TEM-210	NG_050243.1
3001389	g3986	TEM-212	NG_050245.1
3005255	g3987	TEM-224	NG_050254.1
3005256	g3988	TEM-225	NG_052651.1
3005257	g3989	TEM-226	NG_054684.1
3005265	g3997	TEM-234	NG_057609.1
3005266	g3998	TEM-235	NG_059898.1
3005267	g3999	TEM-236	NG_061611.1
3005268	g4000	TEM-237	NG_062250.1
3005269	g4001	TEM-238	NG_067163.1
3005270	g4002	TEM-240	NG_066544.1
3005271	g4003	TEM-241	NG_065938.1
3005272	g4004	TEM-242	NG_065939.1
3005273	g4005	TEM-243	NG_071226.1
3005274	g4006	PDC-225	NG_056103.1
3005275	g4007	PDC-438	NG_070204.1
3005276	g4008	PDC-284	NG_060554.1
3005277	g4009	PDC-105	NG_049872.1
3005278	g4010	PDC-118	NG_055482.1
3005283	g4011	PDC-384	NG_066540.1
3005279	g4012	PDC-324	NG_066531.1
3005280	g4013	PDC-323	NG_066530.1
3005281	g4014	PDC-258	NG_057590.1
3005282	g4015	PDC-413	NG_068201.1
3005284	g4016	PDC-264	NG_057596.1
3005285	g4017	PDC-201	NG_054986.1
3005286	g4018	PDC-346	NG_065898.1
3005287	g4019	PDC-285	NG_060555.1
3005288	g4020	PDC-337	NG_065889.1
3005289	g4021	PDC-212	NG_055274.1
3005290	g4022	PDC-352	NG_065904.1
3005291	g4023	PDC-464	NG_071222.1
3005292	g4024	PDC-19b	NG_049890.1
3005293	g4025	PDC-380	NG_065932.1
3005294	g4026	PDC-461	NG_071219.1
3005295	g4027	PDC-19a	NG_049889.1
3005296	g4028	PDC-272	NG_057603.1
3005297	g4029	PDC-255	NG_057587.1
3005298	g4030	PDC-293	NG_060563.1
3005299	g4031	PDC-183	NG_054969.1
3005300	g4032	PDC-207	NG_054992.1
3005301	g4033	PDC-306	NG_061625.1
3005302	g4034	PDC-376	NG_065928.1
3005303	g4035	PDC-117	NG_055481.1
3005304	g4036	PDC-231	NG_056423.1
3005305	g4037	PDC-104	NG_049871.1
3005306	g4038	PDC-173	NG_055780.1
3005307	g4039	PDC-292	NG_060562.1
3005308	g4040	PDC-393	NG_068033.1
3005309	g4041	PDC-119	NG_055483.1
3005310	g4042	PDC-313	NG_062264.1
3005311	g4043	PDC-257	NG_057589.1
3005312	g4044	PDC-429	NG_070195.1
3005313	g4045	PDC-449	NG_070215.1
3005314	g4046	OXA-540	NG_052174
3005315	g4047	OXA-779	NG_062354
3005316	g4048	OXA-838	MN339504
3005317	g4049	OXA-539	NG_052064
3005318	g4050	OXA-543	NG_068179
3005319	g4051	OXA-681	NG_062301
3005320	g4052	OXA-737	NG_062269
3005321	g4053	OXA-541	NG_052519
3005322	g4054	OXA-835	NG_065880
3005323	g4055	OXA-926	NG_070748
3005324	g4056	OXA-570	NG_056179
3005325	g4057	OXA-573	NG_056182
3005326	g4058	OXA-571	NG_056180
3005327	g4059	OXA-672	NG_062221
3005328	g4060	OXA-671	NG_062218
3005329	g4061	OXA-673	NG_062214
3005330	g4062	OXA-931	NG_070786
3005331	g4063	OXA-930	NG_070785
3006367	g4263	ADC-198	NG_066478.1
3006368	g4264	ADC-199	NG_066479.1
3005332	g4064	OXA-895	NG_067157
3005333	g4065	OXA-641	NG_057486
3005334	g4066	Trimethoprim-resistant_dihydrofolate_reductase_DfrA42	NG_071176
3005335	g4067	OXA-496	NG_050781
3005336	g4068	OXA-915	NG_068224
3005337	g4069	oxa-647	NG_065433
3005338	g4070	OXA-648	NG_065434
3005339	g4071	OXA-646	NG_065432
3005340	g4072	OXA-649	NG_057485
3005341	g4073	OXA-897	NG_068017
3005342	g4074	OXA-653	NG_057615
3005343	g4075	OXA-499	NG_049775
3005344	g4076	OXA-825	NG_065436
3005345	g4077	Trimethoprim-resistant_dihydrofolate_reductase_DfrA43	NG_070721
3005346	g4078	DfrA34	NG_062229
3005347	g4079	DfrA37	NG_070720
3005348	g4080	DfrA36	NG_065842
3005349	g4081	DfrA38	NG_071175
3005350	g4082	DfrB9	NG_052167
3005351	g4083	DfrA39	NG_070722
3005354	g4085	dfr22	AJ628423
3005356	g4088	KPC-23	MH450213.1
3005357	g4089	KPC-25	NG_051167.1
3005358	g4090	KPC-26	KX619622.1
3002328	g4091	KPC-18	KP681699.1
3005359	g4092	KPC-27	KX828722.1
3005360	g4093	KPC-29	KY563764.1
3005361	g4094	KPC-28	KY282958.1
3005362	g4095	KPC-31	MAPH01000113.1
3005363	g4096	KPC-32	MAPO01000050
3005364	g4097	KPC-30	KY646302.1
3005365	g4098	KPC-33	CP025144.1
3005366	g4099	KPC-34	KU985429.1
3005367	g4100	KPC-35	MH404098.1
3005368	g4101	KPC-36	MH593787.1
3005369	g4102	KPC-37	MH718730.1
3005370	g4103	KPC-38	MK098861.1
3005371	g4104	KPC-39	MK118771.1
3005372	g4105	KPC-40	QRBR01000058.1
3005373	g4106	KPC-41	MK497255.1
3005374	g4107	KPC-42	MK467612.1
3005375	g4108	KPC-43	MK628511.1
3005376	g4109	KPC-45	MN104596.1
3005377	g4110	KPC-46	MN267701.1
3005378	g4111	KPC-49	MN619655.1
3005379	g4112	KPC-50	MN654342.1
3006369	g4265	ADC-200	NG_066480.1
3006370	g4266	ADC-201	NG_066481.1
3005380	g4113	KPC-51	MN725731.1
3005381	g4114	KPC-52	MN725732.1
3005382	g4115	KPC-54	MN854706.1
3005383	g4116	KPC-55	MT028409.1
3005384	g4117	KPC-56	MT040751.1
3005385	g4118	KPC-57	MT358626.1
3006863	g4122	AAK-1	NG_070893.1
3006228	g4123	ACC-1a	NG_048589.1
3006229	g4124	ACC-1b	NG_048590.1
3006230	g4125	ACC-1c	NG_048591.1
3006231	g4126	ACC-1d	NG_048592.1
3006232	g4127	ACC-7	NG_055669.1
3006233	g4128	ACC-8	NG_070728.1
3001854	g4129	ACT-34	NG_048621.1
3006234	g4130	ACT-39	NG_048626.1
3006235	g4131	ACT-40	NG_050703.1
3006236	g4132	ACT-41	NG_050704.1
3006237	g4133	ACT-42	NG_050705.1
3006238	g4134	ACT-43	NG_050706.1
3006239	g4135	ACT-44	NG_050707.1
3006240	g4136	ACT-45	NG_050708.1
3006241	g4137	ACT-46	NG_050709.1
3006242	g4138	ACT-47	NG_050710.1
3006243	g4139	ACT-48	NG_050711.1
3006244	g4140	ACT-49	NG_050712.1
3006245	g4141	ACT-50	NG_050713.1
3006246	g4142	ACT-51	NG_050714.1
3006247	g4143	ACT-52	NG_050715.1
3006248	g4144	ACT-53	NG_055522.1
3006249	g4145	ACT-54	NG_055670.1
3006250	g4146	ACT-55	NG_061414.1
3006251	g4147	ACT-56	NG_061415.1
3006252	g4148	ACT-57	NG_061418.1
3006253	g4149	ACT-58	NG_061419.1
3006254	g4150	ACT-59	NG_061401.1
3006255	g4151	ACT-60	NG_061402.1
3006256	g4152	ACT-61	NG_061387.1
3006257	g4153	ACT-62	NG_061388.1
3006258	g4154	ACT-63	NG_061406.1
3006259	g4155	ACT-64	NG_061403.1
3006260	g4156	ACT-65	NG_064665.1
3006261	g4157	ACT-66	NG_064666.1
3006262	g4158	ACT-67	NG_064667.1
3006263	g4159	ACT-68	NG_064668.1
3006264	g4160	ACT-69	NG_065855.1
3006265	g4161	ACT-70	NG_065856.1
3006266	g4162	ACT-72	NG_065857.1
3006267	g4163	ACT-73	NG_066689.2
3006268	g4164	ACT-74	NG_066690.1
3006269	g4165	ACT-75	NG_066691.1
3006270	g4166	ACT-76	NG_066692.1
3006271	g4167	ACT-77	NG_067132.1
3006272	g4168	ACT-78	NG_067972.1
3006273	g4169	ACT-79	NG_067973.1
3006274	g4170	ACT-80	NG_067974.1
3006275	g4171	ACT-81	NG_067975.1
3006276	g4172	ACT-82	NG_067976.1
3006277	g4173	ACT-83	NG_067977.1
3006278	g4174	ACT-84	NG_068161.1
3006279	g4175	ACT-87	NG_070175.1
3006280	g4176	ADC-100	NG_051439.1
3006281	g4177	ADC-101	NG_051440.1
3006282	g4178	ADC-102	NG_051441.1
3006283	g4179	ADC-103	NG_051442.1
3006284	g4180	ADC-104	NG_051443.1
3006285	g4181	ADC-105	NG_051444.1
3006286	g4182	ADC-106	NG_051445.1
3006287	g4183	ADC-107	NG_051446.1
3006288	g4184	ADC-109	NG_064669.1
3006289	g4185	ADC-110	NG_064670.1
3006290	g4186	ADC-112	NG_064671.1
3006291	g4187	ADC-113	NG_064672.1
3006292	g4188	ADC-114	NG_064673.1
3006293	g4189	ADC-115	NG_064674.1
3006294	g4190	ADC-116	NG_064675.1
3006295	g4191	ADC-117	NG_064676.1
3006296	g4192	ADC-119	NG_064677.1
3006297	g4193	ADC-120	NG_064678.1
3006298	g4194	ADC-121	NG_064679.1
3006299	g4195	ADC-122	NG_064680.1
3006300	g4196	ADC-123	NG_064681.1
3006301	g4197	ADC-125	NG_064682.1
3006302	g4198	ADC-127	NG_064683.1
3006303	g4199	ADC-128	NG_064684.1
3006304	g4200	ADC-129	NG_064685.1
3006305	g4201	ADC-130	NG_064686.1
3006306	g4202	ADC-131	NG_064687.1
3006307	g4203	ADC-132	NG_064688.1
3006308	g4204	ADC-133	NG_064689.1
3006309	g4205	ADC-134	NG_064690.1
3006310	g4206	ADC-135	NG_064691.1
3006311	g4207	ADC-136	NG_064692.1
3006312	g4208	ADC-137	NG_064693.1
3006313	g4209	ADC-138	NG_064694.1
3006314	g4210	ADC-139	NG_064695.1
3006315	g4211	ADC-140	NG_064696.1
3006316	g4212	ADC-141	NG_064697.1
3006317	g4213	ADC-143	NG_064698.1
3006318	g4214	ADC-144	NG_064699.1
3006319	g4215	ADC-145	NG_064700.1
3006320	g4216	ADC-146	NG_064701.1
3006321	g4217	ADC-147	NG_064702.1
3006322	g4218	ADC-148	NG_064703.1
3006323	g4219	ADC-149	NG_064704.1
3006324	g4220	ADC-150	NG_064705.1
3006325	g4221	ADC-151	NG_064706.1
3006326	g4222	ADC-152	NG_054691.1
3006327	g4223	ADC-153	NG_055657.1
3006328	g4224	ADC-154	NG_054996.1
3006329	g4225	ADC-155	NG_055285.1
3006330	g4226	ADC-156	NG_055286.1
3006331	g4227	ADC-157	NG_055287.1
3006332	g4228	ADC-158	NG_055786.1
3006333	g4229	ADC-160	NG_055788.1
3006334	g4230	ADC-162	NG_056060.1
3006335	g4231	ADC-163	NG_056105.1
3006336	g4232	ADC-164	NG_056106.1
3006337	g4233	ADC-165	NG_056107.1
3006338	g4234	ADC-166	NG_056108.1
3006339	g4235	ADC-167	NG_056109.1
3006340	g4236	ADC-168	NG_056110.1
3006341	g4237	ADC-169	NG_056172.1
3006342	g4238	ADC-170	NG_056175.1
3006343	g4239	ADC-171	NG_056163.1
3006344	g4240	ADC-172	NG_056162.1
3006345	g4241	ADC-173	NG_056164.1
3006346	g4242	ADC-174	NG_061390.1
3006347	g4243	ADC-175	NG_061391.1
3006348	g4244	ADC-176	NG_061392.1
3006349	g4245	ADC-177	NG_061393.1
3006350	g4246	ADC-178	NG_061394.1
3006351	g4247	ADC-179	NG_061395.1
3006352	g4248	ADC-180	NG_061396.1
3006353	g4249	ADC-184	NG_064707.1
3006354	g4250	ADC-185	NG_064708.1
3006355	g4251	ADC-186	NG_064709.1
3006356	g4252	ADC-187	NG_064710.1
3006371	g4267	ADC-202	NG_066482.1
3006372	g4268	ADC-203	NG_066483.1
3006373	g4269	ADC-204	NG_066484.1
3006374	g4270	ADC-205	NG_066485.1
3006375	g4271	ADC-206	NG_066486.1
3006376	g4272	ADC-207	NG_066487.1
3006377	g4273	ADC-208	NG_066488.1
3006378	g4274	ADC-209	NG_066489.1
3006379	g4275	ADC-210	NG_066490.1
3006380	g4276	ADC-211	NG_066491.1
3006381	g4277	ADC-212	NG_066492.1
3006382	g4278	ADC-213	NG_066493.1
3006383	g4279	ADC-214	NG_066494.1
3006384	g4280	ADC-215	NG_066495.1
3006385	g4281	ADC-216	NG_066496.1
3006386	g4282	ADC-217	NG_066497.1
3006387	g4283	ADC-218	NG_066498.1
3006388	g4284	ADC-219	NG_066499.1
3006389	g4285	ADC-220	NG_066500.1
3006390	g4286	ADC-221	NG_067133.1
3006391	g4287	ADC-222	NG_067193.1
3006392	g4288	ADC-223	NG_067194.1
3006393	g4289	ADC-224	NG_067195.1
3006394	g4290	ADC-225	NG_067196.1
3006395	g4291	ADC-226	NG_067197.1
3006396	g4292	ADC-227	NG_067198.1
3006397	g4293	ADC-228	NG_067199.1
3006398	g4294	ADC-229	NG_067200.1
3006399	g4295	ADC-230	NG_067201.1
3006400	g4296	ADC-231	NG_067202.1
3006401	g4297	ADC-232	NG_067203.1
3006402	g4298	ADC-233	NG_067204.1
3006403	g4299	ADC-234	NG_067978.1
3006404	g4300	ADC-235	NG_067979.1
3006405	g4301	ADC-236	NG_070226.1
3006406	g4302	ADC-237	NG_071183.1
3006407	g4303	ADC-238	NG_071184.1
3006408	g4304	ADC-239	NG_071185.1
3006409	g4305	ADC-24	NG_064717.1
3006410	g4306	ADC-240	NG_071186.1
3006411	g4307	ADC-241	NG_071187.1
3006412	g4308	ADC-242	NG_071188.1
3006413	g4309	ADC-243	NG_071189.1
3006414	g4310	ADC-244	NG_071190.1
3006415	g4311	ADC-245	NG_071191.1
3006416	g4312	ADC-246	NG_071192.1
3006417	g4313	ADC-247	NG_071193.1
3006418	g4314	ADC-248	NG_071194.1
3006419	g4315	ADC-249	NG_071195.1
3006420	g4316	ADC-250	NG_071196.1
3006421	g4317	ADC-251	NG_071197.1
3006422	g4318	ADC-252	NG_071198.1
3006423	g4319	ADC-253	NG_071199.1
3006424	g4320	ADC-254	NG_071200.1
3006425	g4321	ADC-255	NG_071201.1
3006426	g4322	ADC-256	NG_073457.1
3006427	g4324	ADC-29	NG_051493.1
3006428	g4325	ADC-32	NG_050717.1
3006429	g4326	ADC-33	NG_056059.1
3006430	g4327	ADC-38	NG_048653.1
3006431	g4329	ADC-51	NG_048662.1
3006432	g4330	ADC-52	NG_048663.1
3006433	g4331	ADC-53	NG_048664.1
3006434	g4332	ADC-54	NG_048665.1
3006435	g4333	ADC-57	NG_051494.1
3006436	g4334	ADC-63	NG_048673.1
3006437	g4335	ADC-65	NG_064718.1
3006438	g4336	ADC-66	NG_064719.1
3006439	g4337	ADC-70	NG_051317.1
3003886	g4338	ADC-80	NG_048686.1
3006440	g4339	ADC-83	NG_051447.1
3006441	g4340	ADC-84	NG_051448.1
3006442	g4341	ADC-85	NG_051449.1
3006443	g4342	ADC-86	NG_051450.1
3006444	g4343	ADC-87	NG_051451.1
3006445	g4344	ADC-88	NG_051452.1
3006446	g4345	ADC-89	NG_051453.1
3006447	g4346	ADC-90	NG_051454.1
3006448	g4347	ADC-91	NG_051455.1
3006449	g4348	ADC-92	NG_051456.1
3006450	g4349	ADC-93	NG_051457.1
3006451	g4350	ADC-94	NG_051458.1
3006452	g4351	ADC-95	NG_051459.1
3006453	g4352	ADC-96	NG_051460.1
3006454	g4353	ADC-97	NG_051461.1
3006455	g4354	ADC-98	NG_051462.1
3006456	g4355	ADC-99	NG_051463.1
3006890	g4356	AFM-1	NG_063835.1
3006891	g4357	AFM-2	NG_073458.1
3006892	g4358	ALG11-1	NG_062237.1
3006893	g4359	ALG6-1	NG_062236.1
3006894	g4360	ALI-1	NG_057427.1
3006895	g4361	ALI-2	NG_059328.1
3006896	g4362	ANA-1	NG_057424.1
3006897	g4363	AXC-1	NG_061617.1
3006898	g4364	AXC-2	NG_066501.1
3006899	g4365	AXC-3	NG_066502.1
3006900	g4366	AXC-4	NG_066503.1
3006901	g4367	AXC-5	NG_066504.1
3006154	g4368	BEL-4	NG_050978.1
3006223	g4369	BKC-2	NG_068505.1
3005522	g4370	BlaB-1	NG_048691.1
3005523	g4371	BlaB-10	NG_048692.1
3005524	g4372	BlaB-11	NG_048693.1
3005525	g4373	BlaB-12	NG_048694.1
3005526	g4374	BlaB-13	NG_048695.1
3005527	g4375	BlaB-14	NG_048696.1
3005528	g4376	BlaB-15	NG_065421.1
3005529	g4377	BlaB-16	NG_067205.1
3005530	g4378	BlaB-17	NG_067206.1
3005531	g4379	BlaB-18	NG_067207.1
3005532	g4380	BlaB-19	NG_067208.1
3005533	g4381	BlaB-2	NG_048697.1
3005534	g4382	BlaB-20	NG_067209.1
3005535	g4383	BlaB-22	NG_067211.1
3005536	g4384	BlaB-23	NG_067212.1
3005537	g4385	BlaB-24	NG_067213.1
3005538	g4386	BlaB-25	NG_067214.1
3005539	g4387	BlaB-26	NG_067215.1
3005540	g4388	BlaB-27	NG_067980.2
3005541	g4389	BlaB-28	NG_067981.1
3005542	g4390	BlaB-29	NG_067982.1
3005543	g4391	BlaB-3	NG_048698.1
3005544	g4392	BlaB-30	NG_068164.1
3005545	g4393	BlaB-31	NG_067216.1
3005546	g4394	BlaB-32	NG_067217.1
3005547	g4395	BlaB-33	NG_067218.1
3005548	g4396	BlaB-34	NG_067983.2
3005549	g4397	BlaB-35	NG_067219.1
3005550	g4398	BlaB-36	NG_067984.1
3005551	g4399	BlaB-38	NG_067220.1
3005552	g4400	BlaB-39	NG_067985.1
3005553	g4401	BlaB-5	NG_048699.1
3005554	g4402	BlaB-6	NG_068504.1
3005555	g4403	BlaB-7	NG_048701.1
3005556	g4404	BlaB-8	NG_048702.1
3005557	g4405	BlaB-9	NG_048703.1
3006902	g4406	BSU-1	NG_050942.1
3005558	g4407	BUT-2	NG_056481.1
3006903	g4408	CAR-1	NG_048712.1
3005559	g4409	CARB-11	NG_048715.1
3005560	g4410	CARB-24	NG_048727.1
3005561	g4411	CARB-25	NG_048728.1
3005562	g4412	CARB-26	NG_048729.1
3005563	g4413	CARB-27	NG_048730.1
3005564	g4414	CARB-28	NG_048731.1
3005565	g4415	CARB-29	NG_048732.1
3005566	g4416	CARB-30	NG_048734.1
3005567	g4417	CARB-31	NG_048735.1
3005568	g4418	CARB-32	NG_048736.1
3005569	g4419	CARB-33	NG_048737.1
3005570	g4420	CARB-34	NG_048738.1
3005571	g4421	CARB-35	NG_048739.1
3005572	g4422	CARB-36	NG_048740.1
3005573	g4423	CARB-38	NG_048741.1
3005574	g4424	CARB-40	NG_048743.1
3005575	g4425	CARB-41	NG_048744.1
3005576	g4426	CARB-42	NG_048745.1
3005577	g4427	CARB-43	NG_048746.1
3005578	g4428	CARB-44	NG_048747.1
3005579	g4429	CARB-45	NG_048748.1
3005580	g4430	CARB-46	NG_048749.2
3005581	g4431	CARB-47	NG_050564.1
3005582	g4432	CARB-48	NG_050604.1
3005583	g4433	CARB-49	NG_051466.1
3005584	g4434	CARB-50	NG_063836.1
3005585	g4435	CARB-51	NG_066505.1
3005586	g4436	CARB-52	NG_066506.1
3005587	g4437	CARB-53	NG_070729.1
3005588	g4438	CARB-54	NG_070176.1
3005589	g4439	CARB-55	NG_052478.1
3006904	g4440	CDD-1	NG_065860.1
3006905	g4441	CDD-2	NG_065861.1
3006224	g4442	CepA-29	NG_050385.1
3006225	g4443	CepA-44	NG_050386.1
3006226	g4444	CepA-49	NG_050387.1
3006906	g4445	CfiA10	NG_050388.1
3006907	g4446	CfiA11	NG_047630.1
3006908	g4447	CfiA14	NG_050390.1
3006909	g4448	CfiA17	NG_054674.1
3006910	g4449	CfiA18	NG_054673.1
3006911	g4450	CfiA19	NG_054664.1
3006912	g4451	CfiA2	NG_050391.1
3006913	g4452	CfiA21	NG_054675.1
3006914	g4453	CfiA22	NG_054668.1
3006915	g4454	CfiA23	NG_054669.1
3006916	g4455	CfiA24	NG_054670.1
3006917	g4456	CfiA26	NG_071227.1
3006918	g4457	CfiA27	NG_071228.1
3006919	g4458	CfiA4	NG_050392.1
3006920	g4459	CfiA8	NG_050393.1
3006921	g4460	CfiA9	NG_050394.1
3006922	g4461	CMA-1	NG_062222.1
3006923	g4462	CMA-2	NG_062212.1
3006155	g4463	CME-2	NG_048765.1
3006854	g4464	CMH-2	NG_048767.1
3006855	g4465	CMH-3	NG_050719.1
3006856	g4466	CMH-4	NG_061416.1
3006857	g4467	CMH-5	NG_061417.1
3006858	g4468	CMH-6	NG_067134.1
3002118	g4469	CMY-106	NG_048776.1
3002121	g4470	CMY-109	NG_048779.1
3003170	g4471	CMY-131	NG_048801.1
3006457	g4472	CMY-137	NG_066695.1
3006458	g4473	CMY-159	NG_062243.1
3006459	g4474	CMY-167	NG_065864.1
3006460	g4475	CMY-168	NG_067135.1
3006461	g4476	CMY-169	NG_067136.1
3006462	g4477	CMY-170	NG_067137.1
3006463	g4478	CMY-174	NG_073459.1
3006464	g4479	CMY-8b	NG_048887.1
3006864	g4480	CRD3-1	NG_062235.1
3006865	g4481	CRH-1	NG_054656.1
3006866	g4482	CRH-2	NG_057456.1
3006867	g4483	CRH-3	NG_057457.1
3006868	g4484	CRP-1	NG_054657.1
3006869	g4485	CSA-1	NG_062223.1
3006870	g4486	CSA-2	NG_062211.1
3006871	g4487	CSP-1	NG_048896.1
3001986	g4488	CTX-M-127	NG_055268.1
3001996	g4489	CTX-M-138	NG_051737.1
3001998	g4490	CTX-M-140	NG_068166.1
3002001	g4491	CTX-M-143	NG_067138.1
3002004	g4492	CTX-M-146	NG_056169.1
3002007	g4493	CTX-M-150	NG_048936.1
3002010	g4494	CTX-M-153	NG_068167.1
3002011	g4495	CTX-M-154	NG_067221.1
3005590	g4496	CTX-M-167	NG_048952.1
3005591	g4497	CTX-M-168	NG_048953.1
3005592	g4498	CTX-M-169	NG_048954.1
3005593	g4499	CTX-M-170	NG_048956.1
3005594	g4500	CTX-M-171	NG_051164.1
3005595	g4501	CTX-M-172	NG_048957.1
3005596	g4502	CTX-M-173	NG_048958.1
3005597	g4503	CTX-M-174	NG_048959.1
3005598	g4504	CTX-M-175	NG_048960.1
3005599	g4505	CTX-M-176	NG_048961.1
3005600	g4506	CTX-M-177	NG_048962.1
3005601	g4507	CTX-M-178	NG_056408.1
3005602	g4508	CTX-M-179	NG_048963.1
3005603	g4509	CTX-M-180	NG_048964.1
3005604	g4510	CTX-M-181	NG_048965.1
3005605	g4511	CTX-M-182	NG_048966.1
3005606	g4512	CTX-M-183	NG_050812.1
3005607	g4513	CTX-M-184	NG_050813.1
3005608	g4514	CTX-M-185	NG_050944.1
3005609	g4515	CTX-M-186	NG_051165.1
3005610	g4516	CTX-M-187	NG_056409.1
3005611	g4517	CTX-M-188	NG_051467.1
3005612	g4518	CTX-M-189	NG_051468.1
3005613	g4519	CTX-M-190	NG_051509.1
3005614	g4520	CTX-M-191	NG_056165.1
3005615	g4521	CTX-M-192	NG_056166.1
3005616	g4522	CTX-M-193	NG_052899.1
3005617	g4523	CTX-M-194	NG_052900.1
3005618	g4524	CTX-M-195	NG_052901.1
3005619	g4525	CTX-M-196	NG_052902.1
3005620	g4526	CTX-M-197	NG_054686.1
3005621	g4527	CTX-M-198	NG_054687.1
3005622	g4528	CTX-M-199	NG_054961.1
3005623	g4529	CTX-M-200	NG_055501.1
3005624	g4530	CTX-M-201	NG_055502.1
3005625	g4531	CTX-M-202	NG_055272.1
3005626	g4532	CTX-M-203	NG_055269.1
3005627	g4533	CTX-M-204	NG_055283.1
3005628	g4534	CTX-M-205	NG_055667.1
3005629	g4535	CTX-M-206	NG_056171.1
3005630	g4536	CTX-M-207	NG_056173.1
3005631	g4537	CTX-M-208	NG_057474.1
3005632	g4538	CTX-M-209	NG_057475.1
3005633	g4539	CTX-M-210	NG_057476.1
3005634	g4540	CTX-M-211	NG_057477.1
3005635	g4541	CTX-M-212	NG_057478.1
3005636	g4542	CTX-M-213	NG_057473.1
3005637	g4543	CTX-M-214	NG_057483.1
3005638	g4544	CTX-M-215	NG_063838.1
3005639	g4545	CTX-M-216	NG_057608.1
3005640	g4546	CTX-M-217	NG_057610.1
3005641	g4547	CTX-M-218	NG_057613.1
3005642	g4548	CTX-M-219	NG_059336.1
3005643	g4549	CTX-M-220	NG_060560.1
3005644	g4550	CTX-M-221	NG_061413.1
3005645	g4551	CTX-M-222	NG_061609.1
3005646	g4552	CTX-M-223	NG_062275.1
